t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,target_y
0.06028368794326239,0.17198581560283688,0.22163120567375888,0.22340425531914893,0.29255319148936165,0.28368794326241137,0.2748226950354609,0.17553191489361702,0.10460992907801417,0.05319148936170212,0.06028368794326239,0.04698581560283688,0.03368794326241134,0.06205673758865246,0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354
0.17198581560283688,0.22163120567375888,0.22340425531914893,0.29255319148936165,0.28368794326241137,0.2748226950354609,0.17553191489361702,0.10460992907801417,0.05319148936170212,0.06028368794326239,0.04698581560283688,0.03368794326241134,0.06205673758865246,0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275
0.22163120567375888,0.22340425531914893,0.29255319148936165,0.28368794326241137,0.2748226950354609,0.17553191489361702,0.10460992907801417,0.05319148936170212,0.06028368794326239,0.04698581560283688,0.03368794326241134,0.06205673758865246,0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195
0.22340425531914893,0.29255319148936165,0.28368794326241137,0.2748226950354609,0.17553191489361702,0.10460992907801417,0.05319148936170212,0.06028368794326239,0.04698581560283688,0.03368794326241134,0.06205673758865246,0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227
0.29255319148936165,0.28368794326241137,0.2748226950354609,0.17553191489361702,0.10460992907801417,0.05319148936170212,0.06028368794326239,0.04698581560283688,0.03368794326241134,0.06205673758865246,0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854
0.28368794326241137,0.2748226950354609,0.17553191489361702,0.10460992907801417,0.05319148936170212,0.06028368794326239,0.04698581560283688,0.03368794326241134,0.06205673758865246,0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161
0.2748226950354609,0.17553191489361702,0.10460992907801417,0.05319148936170212,0.06028368794326239,0.04698581560283688,0.03368794326241134,0.06205673758865246,0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205
0.17553191489361702,0.10460992907801417,0.05319148936170212,0.06028368794326239,0.04698581560283688,0.03368794326241134,0.06205673758865246,0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283
0.10460992907801417,0.05319148936170212,0.06028368794326239,0.04698581560283688,0.03368794326241134,0.06205673758865246,0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161
0.05319148936170212,0.06028368794326239,0.04698581560283688,0.03368794326241134,0.06205673758865246,0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974
0.06028368794326239,0.04698581560283688,0.03368794326241134,0.06205673758865246,0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127
0.04698581560283688,0.03368794326241134,0.06205673758865246,0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149
0.03368794326241134,0.06205673758865246,0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974
0.06205673758865246,0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205
0.003546099290780147,0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354
0.0053191489361702066,0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0
0.026595744680851074,0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927
0.044326241134751754,0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854
0.024822695035461,0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693
0.012411347517730487,0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927
0.0,0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0
0.0,0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134
0.014184397163120574,0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854
0.023049645390070927,0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927
0.008865248226950354,0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168
0.06914893617021275,0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268
0.054964539007092195,0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387
0.05673758865248227,0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364
0.021276595744680854,0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693
0.04078014184397161,0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253
0.05141843971631205,0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754
0.07092198581560283,0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261
0.04078014184397161,0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0
0.049645390070921974,0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153
0.03191489361702127,0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927
0.03723404255319149,0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147
0.049645390070921974,0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153
0.05141843971631205,0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0
0.008865248226950354,0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927
0.0,0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927
0.023049645390070927,0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0
0.021276595744680854,0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0
0.017730496453900693,0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0,0.008865248226950354
0.023049645390070927,0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0,0.008865248226950354,0.0
0.0,0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0,0.008865248226950354,0.0,0.0
0.03368794326241134,0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0,0.008865248226950354,0.0,0.0,0.00709219858156028
0.021276595744680854,0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0,0.008865248226950354,0.0,0.0,0.00709219858156028,0.023049645390070927
0.023049645390070927,0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0,0.008865248226950354,0.0,0.0,0.00709219858156028,0.023049645390070927,0.035460992907801414
0.04255319148936168,0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0,0.008865248226950354,0.0,0.0,0.00709219858156028,0.023049645390070927,0.035460992907801414,0.06737588652482268
0.06737588652482268,0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0,0.008865248226950354,0.0,0.0,0.00709219858156028,0.023049645390070927,0.035460992907801414,0.06737588652482268,0.08156028368794327
0.09751773049645387,0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0,0.008865248226950354,0.0,0.0,0.00709219858156028,0.023049645390070927,0.035460992907801414,0.06737588652482268,0.08156028368794327,0.11347517730496454
0.09042553191489364,0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0,0.008865248226950354,0.0,0.0,0.00709219858156028,0.023049645390070927,0.035460992907801414,0.06737588652482268,0.08156028368794327,0.11347517730496454,0.12411347517730495
0.017730496453900693,0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0,0.008865248226950354,0.0,0.0,0.00709219858156028,0.023049645390070927,0.035460992907801414,0.06737588652482268,0.08156028368794327,0.11347517730496454,0.12411347517730495,0.09929078014184395
0.06382978723404253,0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0,0.008865248226950354,0.0,0.0,0.00709219858156028,0.023049645390070927,0.035460992907801414,0.06737588652482268,0.08156028368794327,0.11347517730496454,0.12411347517730495,0.09929078014184395,0.10460992907801417
0.044326241134751754,0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0,0.008865248226950354,0.0,0.0,0.00709219858156028,0.023049645390070927,0.035460992907801414,0.06737588652482268,0.08156028368794327,0.11347517730496454,0.12411347517730495,0.09929078014184395,0.10460992907801417,0.08156028368794327
0.06560283687943261,0.0,0.03900709219858153,0.023049645390070927,0.003546099290780147,0.03900709219858153,0.0,0.023049645390070927,0.023049645390070927,0.0,0.0,0.008865248226950354,0.0,0.0,0.00709219858156028,0.023049645390070927,0.035460992907801414,0.06737588652482268,0.08156028368794327,0.11347517730496454,0.12411347517730495,0.09929078014184395,0.10460992907801417,0.08156028368794327,0.04609929078014183
